952, 1428
953, 2323
954, 2843
955, 26576
956, 26568
957, 25922
958, 25801
959, 26690
960, 26043
961, 7902
962, 6842
963, 7195
964, 5857
965, 6365
966, 5214
967, 4701
968, 4189
969, 3547
970, 2778
971, 1880
972, 1108
973, 1120
974, 5871
975, 6004
976, 5996
977, 6375
978, 6510
979, 6747
980, 6264
981, 7338
982, 7338
983, 7220
984, 7220
985, 6977
986, 6857
987, 6854
988, 6735
989, 7455
990, 7573
991, 7455
992, 7455
993, 7575
994, 7456
995, 7456
996, 7575
997, 7338
998, 7221
999, 7339
1000, 7103
1001, 7102
1002, 7455
1003, 7573
1004, 7691
1005, 7812
1006, 1837
1007, 2220
1008, 1447
1009, 806
1010, 2218
1011, 1198
1012, 1717
1013, 177
1014, 153
1015, 1666
1016, 44912
1017, 1263
1018, 21247
1019, 21125
1020, 21901
1021, 21893
1022, 24257
1023, 24904
1024, 6209
1025, 6083
1026, 5710
1027, 5708
1028, 6456
1029, 5954
1030, 6092
1031, 5707
1032, 6094
1033, 5712
1034, 5967
1035, 5969
1036, 7680
1037, 7678
1038, 7554
1039, 7557
1040, 7685
1041, 7688
1042, 7682
1043, 7918
1044, 7549
1045, 7920
1046, 7923
1047, 7935
1048, 7938
1049, 7932
1050, 7930
1051, 7926
1052, 7940
1053, 6683
1054, 7872
1055, 7883
1056, 7520
1057, 7531
1058, 7287
1059, 7179
1060, 7742
1061, 7389
1062, 7044
1063, 6360
1064, 6231
1065, 5720
1066, 5724
1067, 5334
1068, 5210
1069, 4820
1070, 4825
1071, 4306
1072, 4183
1073, 3793
1074, 3541
1075, 3022
1076, 2900
1077, 2378
1078, 2129
1079, 7895
1080, 7189
1081, 6837
1082, 1476
1083, 1227
1084, 453
1085, 26984
1086, 26865
1087, 701
1088, 27231
1089, 6714
1090, 7542
1091, 21262
1092, 22039
1093, 19929
1094, 19824
1095, 19447
1096, 19831
1097, 21671
1098, 22322
1099, 22313
1100, 21535
1101, 20765
1102, 20633
1103, 22963
1104, 22845
1105, 20031
1106, 20031
1107, 22176
1108, 21399
1109, 22824
1110, 20503
1111, 20377
1112, 20256
1113, 20609
1114, 4855
1115, 6010
1116, 3578
1117, 3715
1118, 5672
1119, 4893
1120, 7969
1121, 6435
1122, 7026
1123, 4240
1124, 4592
1125, 4210
1126, 7615
1127, 3700
1128, 4975
1129, 5238
1130, 6019
1131, 5757
1132, 7456
1133, 6639
1134, 6753
1135, 6868
1136, 6643
1137, 6866
1138, 6983
1139, 7337
1140, 7337
1141, 7099
1142, 7337
1143, 6982
1144, 7456
1145, 7574
1146, 7693
1147, 7810
1148, 7928
1149, 7338
1150, 7101
1151, 7220
1152, 7219
1153, 47610
1154, 47349
1155, 46892
1156, 360
1157, 45192
1158, 45866
1159, 378
1160, 44061
1161, 26748
1162, 26456
1163, 26208
1164, 26090
1165, 25844
1166, 25680
1167, 25314
1168, 25561
1169, 24785
1170, 24138
1171, 22679
1172, 22540
1173, 38420
1174, 38415
1175, 23714
1176, 23703
1177, 40366
1178, 40332
1179, 40120
1180, 40013
1181, 40047
1182, 40156
1183, 38811
1184, 38382
1185, 38821
1186, 39872
1187, 39694
1188, 39732
1189, 39908
1190, 39438
1191, 39478
1192, 39204
1193, 39159
1194, 40228
1195, 40262
1196, 22816
1197, 23592
1198, 20124
1199, 19620
1200, 22477
1201, 22097
1202, 22615
1203, 22994
1204, 23243
1205, 22727
1206, 23491
1207, 22107
1208, 21214
1209, 23481
1210, 23601
1211, 5167
1212, 4523
1213, 3235
1214, 2205
1215, 4007
1216, 5556
1217, 6073
1218, 6941
1219, 7052
1220, 793
1221, 3273
1222, 2629
1223, 5200
1224, 4814
1225, 3916
1226, 4429
1227, 58
1228, 70
1229, 301
1230, 1207
1231, 1983
1232, 5715
1233, 6811
1234, 6101
1235, 6592
1236, 6452
1237, 21459
1238, 20335
1239, 44779
1240, 43913
1241, 44415
1242, 45410
1243, 47327
1244, 47521
1245, 46038
1246, 45480
1247, 47716
1248, 42759
1249, 46815
1250, 47007
1251, 47200
1252, 43198
1253, 46476
1254, 18991
1255, 19064
1256, 18334
1257, 18016
1258, 9122
1259, 8651
1260, 10843
1261, 11233
1262, 11495
1263, 11499
1264, 11372
1265, 9733
1266, 10347
1267, 10989
1268, 11244
1269, 10324
1270, 8180
1271, 9712
1272, 7352
1273, 7825
1274, 5123
1275, 5636
1276, 4998
1277, 5132
1278, 5263
1279, 6783
1280, 6176
1281, 5655
1282, 5393
1283, 6150
1284, 6762
1774, 9261
1775, 8435
1776, 8197
1777, 8789
1778, 7255
1779, 7963
1780, 7609
1781, 8653
1782, 8182
1783, 9125
1784, 10715
1785, 10326
1786, 11105
1787, 9723
1788, 9251
1789, 8782
1790, 9018
1791, 8897
1792, 8898
1793, 10082
1794, 9371
1795, 9607
1796, 10462
1797, 8543
1798, 8427
1799, 8189
1800, 8190
1801, 10210
1802, 10857
1803, 10986
1804, 10597
1805, 11367
1806, 11371
1807, 11115
1808, 11244
1809, 11372
1810, 8433
1811, 8195
1812, 9611
1813, 9259
1814, 9489
1815, 9490
1816, 9136
1817, 9136
1818, 8192
1819, 8428
1820, 8428
1821, 8192
1822, 10219
1823, 9843
1824, 10465
1825, 10986
1826, 11115
1827, 10210
1828, 10599
1829, 10858
1830, 11115
1831, 8787
1832, 8781
1833, 8781
1834, 9714
1835, 9483
1836, 9011
1837, 8540
1838, 10078
1839, 8186
1840, 10457
1841, 10850
1842, 10982
1843, 11114
1844, 11244
1845, 8430
1846, 8193
1847, 9138
1848, 9491
1849, 9966
1850, 10857
1851, 11115
1852, 8784
1853, 7827
1854, 7354
1855, 5637
1856, 6151
1857, 5253
1858, 7245
1859, 7245
1860, 6772
1861, 6773
1862, 7600
1863, 7599
1864, 6286
1865, 6287
1866, 5903
1867, 6162
1868, 7954
1869, 7953
1870, 6414
1871, 6537
1872, 5776
1873, 6414
1874, 5128
1875, 5262
1876, 5393
1877, 5522
1878, 5263
1879, 7961
1880, 7253
1881, 6781
1882, 7367
1883, 7365
1884, 7012
1885, 7013
1886, 7956
1887, 7956
1888, 6422
1889, 6034
1890, 6657
1891, 5521
1892, 6414
1893, 6416
1894, 5908
1895, 5782
1896, 5522
1897, 7607
1898, 7720
1899, 7720
1900, 6764
1901, 7123
1902, 7477
1903, 7831
1904, 6407
1905, 5898
1906, 5513
1907, 5388
1908, 5391
1909, 5393
1910, 7958
1911, 7368
1912, 7014
1913, 6420
1914, 5780
1915, 5522
1916, 7722
1917, 9252
1918, 9018
1919, 8898
1920, 9371
1921, 9607
1922, 8427
1923, 8190
1924, 10210
1925, 10857
1926, 11116
1927, 9490
1928, 9018
1929, 8662
1930, 8190
1931, 9843
1932, 10986
1933, 10210
1934, 8782
1935, 8662
1936, 8190
1937, 8662
1938, 8190
1939, 8190
1940, 8427
1941, 8190
1942, 8427
1943, 8898
1944, 8898
1945, 9252
1946, 8782
1947, 9018
1948, 9488
1949, 9254
1950, 9371
1951, 10208
1952, 9607
1953, 10210
1954, 10210
1955, 10986
1956, 10986
1957, 11116
1958, 11116
1959, 10858
1960, 10858
1961, 10210
1962, 10210
1963, 9843
1964, 9607
1965, 9371
1966, 9371
1967, 9488
1968, 9018
1969, 8782
1970, 8663
1971, 7246
1972, 6892
1973, 7600
1974, 6413
1975, 6290
1976, 7954
1977, 6414
1978, 6537
1979, 5522
1980, 6892
1981, 6288
1982, 7836
1983, 6163
1984, 6414
1985, 6414
1986, 7364
1987, 7836
1988, 7836
1989, 7954
1990, 7954
1991, 7600
1992, 7600
1993, 7364
1994, 7364
1995, 6892
1996, 7010
1997, 6413
1998, 6536
1999, 6290
2000, 6290
2001, 6537
2002, 6537
2003, 6414
2004, 6414
2005, 6414
2006, 6414
2007, 6414
2008, 6414
2009, 6414
2010, 6414
2011, 6163
2012, 6163
2013, 6413
2014, 6288
2015, 6892
2016, 7010
2017, 7364
2018, 7364
